sep=,
DisplayName,Caliber,HandSlot,MagazineSize,Damage,AvailableComponents,1,2,3,4,5,6,7,8,9,ComponentSlots____,Cost,ReloadAP,AvailableAttacks____,ShootAP,Comment,RepairCost,PenetrationClass,Entity,OverwatchAngle,ScrapParts,WeaponRange,RestockWeight,group,id,Icon,object_class,Reliability,DisplayNamePlural,LargeItem,DisplayName____,mod,ObjDamageMod,CategoryPair,UnitStat,CanAppearStandard,HolsterSlot,Noise,CritChanceScaled,PointBlankBonus,DisplayNamePlural____,AimAccuracy,CanAppearInShop,AdditionalHint____,Description____,MaxStock,Tier,AdditionalHint,Description,Valuable,10,11,12,13,Condition,fxClass,ItemType,comment,Color,14,15,Cumbersome,colorStyle,rat_barrel_len,placeholder_recoil,SubIcon,burst_recoil_delta,auto_recoil_delta,recoil_mechanism,Rat_cycling,is_vanilla_firearm,PBbonus_base,weigth_held_mul,wep_base_snapshot_mul,wep_base_hip_mul,long_recoil_delta,rat_weigth,wep_base_recoil_mul,APStance,Rat_swap_ap,CritChance,msg_reactions____,MaxMishapChance,MinMishapChance,PreparedAttackType,locked,BackfireDamage,BackfireRange,AttackAP,BombardRadius,CanAppearUsed,ModifyRightHandGrip,BuckshotConeAngle,BuckshotFalloffStart,BuckshotFalloffDamage,IgnoreCoverReduction
,556,TwoHanded,30,17,"{G11_Rail_6, G11_Rail_7, G11_Rail_8, G11_Rail_9, G11_Rail_10, G11_Rail_11, G11_Rail_12, G11_Rail_13, G11_Rail_14, G11_Rail_15}","{DefaultComponent = U100_Barrel_def_1, SlotType = Barrel}","{DefaultComponent = U100_bipod_fld_1, SlotType = Bipod}","{DefaultComponent = U100_Stock_def_1, SlotType = Stock}","{DefaultComponent = ToG_Rail_Block, SlotType = Scope}","{DefaultComponent = U100_magazine_def_1, SlotType = Magazine}","{DefaultComponent = U100_muzzle_1, SlotType = Muzzle}","{CanBeEmpty = true, SlotType = Rail_Mount}",,,{},9299,5000,{MGBurstFire},4000,,110,2,U100,2700,16,30,20,Firearm - MG,U100_1,Mod/KKh3Yhf/Images/u100_icon.png,MachineGun,85,,1,"{504568664601, Ultimax U100}",KKh3Yhf,,MachineGuns,Marksmanship,,Shoulder,,,,"{348438549897, Ultimax U100s}",4,true,"{206888459774, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Wider attack cone
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Increased bonus from Aiming
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Reduced armor penetration}","{911012507488, <style PerkststsBold ><scale 850>The Ultimax 100 is a Singapore-made 5.56mm light machine gun, developed by a team of engineers under the guidance of American firearms designer L. James Sullivan.<newline><newline>The weapon is extremely accurate due to its constant-recoil operating system and is one of the lightest machine guns in the world. The feature that grants the weapon its low recoil (compared to similar light machine guns) is the ""constant recoil"" principle. The overall design allows the bolt carrier group to travel all the way back without ever impacting the rear, instead stopping gradually along the axis of movement against the resistance of the return springs.<newline><newline>The U100 is used in significant numbers by the armed forces of Singapore, Croatia and the Philippines. The Mark 3 variant is currently used in the Singapore Armed Forces primarily as a support arm, and is both classified and known by soldiers as the SAW<newline><newline><style MMOptionEntry>Made in Singapore<image Mod/HXzCpFa/Icons/Flags/Singapore.png 1600>}",1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Machine Gun,,,,,,,,,,,
,762NATO,TwoHanded,5,44,"{AWP_Barrel_def_1, AWP_Barrel_ext_1}","{DefaultComponent = StockNormal, SlotType = Stock}","{CanBeEmpty = true, SlotType = Bipod}","{DefaultComponent = AWP_mag_def_1, SlotType = Magazine}","{DefaultComponent = ToG_Rail_Block, SlotType = Scope}","{DefaultComponent = AWP_Muzzle_1, SlotType = Muzzle}","{CanBeEmpty = true, SlotType = Rail_Mount}","{DefaultComponent = AWP_Barrel_def_1, SlotType = Barrel}","{Modifiable = false, SlotType = Mount}",,{},7499,3000,"{SingleShot, CancelShot}",8000,,,2,AWP,360,14,36,40,Firearm - Rifle,AWP_1,Mod/KKh3Yhf/Images/AWP_icon.png,SniperRifle,44,,1,"{605690202376, AWP}",KKh3Yhf,,Rifles,Marksmanship,,Shoulder,30,14,,"{902389261591, AWPs}",5,true,"{880611345526, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Cumbersome (no Free Move)
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Very noisy}","{743037977713, <style PerkststsBold ><scale 900>The Arctic Warfare rifle is a bolt-action sniper rifle designed and manufactured in England<newline><newline>The predecessor was entered into a British competition in the early 1980s as a replacement for the Lee-Enfield derived sniper rifles then in use by the British Army. The British Army adopted the rifle in 1982 into service as the L96A1 and outfitted it with 6×42 telescopic sights.<newline><newline>The Arctic Warfare model has since spawned an entire family of sniper rifles, and has been adopted by a number of other countries, including Australia, Belgium, Germany, Indonesia, Ireland, Latvia, Malaysia, Norway, the Netherlands, New Zealand, Russia, Singapore, Spain, Sweden and the United Kingdom.<newline><newline>Special de-icing features allow it to be used effectively at temperatures as low as -40 °C (-40 °F). The AW rifle featured a modified bolt with milled slots at the rear of the bolt to prevent bolt binding problems caused by penetrating water/ice, dirt, or similar debris.<newline><newline><style MMOptionEntry>Made in England <image UI/Icons/Flags/f_england.dds 1600>}",2,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,Both,,,,,,,,,,,
M82,50BMG,TwoHanded,5,60,"{Compensator, Suppressor}","{DefaultComponent = Bipod, SlotType = Bipod}","{DefaultComponent = MagNormal, SlotType = Magazine}","{CanBeEmpty = true, SlotType = Scope}","{DefaultComponent = Compensator, SlotType = Muzzle}",,,,,,{},11000,3000,"{SingleShot, CancelShot}",10000,tier 5,,3,Weapon_BarrettM82,360,16,40,,Firearm - Rifle,BarretM82,UI/Icons/Weapons/M82,SniperRifle,10,M82s,1,,,,Rifles,Marksmanship,,Shoulder,30,20,,,5,true,,,,3,"<bullet_point> Very high damage
<bullet_point> High attack costs
<bullet_point> Very noisy
<bullet_point> Cumbersome (no Free Move)","The .50 BMG is a heavy machine gun cartridge - hence the name. But place it in a semi auto long range gun and you have a great anti-materiel rifle. Or ""shoot through walls"" gun. It does need a muzzle break the size of a small shovel to counteract that recoil however. ",1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,Both,,,,,,,,,,,
,762NATO,TwoHanded,7,22,{DeLisle_mag_def_1},"{CanBeEmpty = true, SlotType = Muzzle}","{DefaultComponent = DeLisle_stock_def_1, SlotType = Stock}","{Modifiable = false, SlotType = Barrel, DefaultComponent = DeLisle_barrel_def_1}","{Modifiable = false, SlotType = Magazine, DefaultComponent = DeLisle_mag_def_1}",,,,,,{},8499,3000,"{SingleShot, CancelShot}",6000,,70,2,DeLisle,,8,26,20,Firearm - Rifle,Delisle_1,Mod/KKh3Yhf/Images/DeLisle_icon.png,SniperRifle,65,,1,"{626480855982, De Lisle}",KKh3Yhf,,Rifles,Marksmanship,,Shoulder,,13,,"{921734615620, De Lisles}",,true,"{324700865915, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Low attack costs
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Silent Attacks
}","{884510216365, <style PerkststsBold ><scale 800>De Lisle Commando carbine was a British firearm used during World War II that was designed with an integrated suppressor. That, combined with its use of subsonic ammunition, made it extremely quiet in action, possibly one of the quietest firearms ever made.<newline><newline>The weapon was designed as a private venture by William Godfray de Lisle (known as Godfray), an engineer who worked for the Air Ministry. In 1943, he approached Major Sir Malcolm Campbell with his prototype<newline><newline>Subsequent official firing tests recorded the De Lisle produced 85.5 dB of noise when fired. As a comparison, modern testing on a selection of handguns has shown that they produce 156 to 168 dB when firing without a suppressor, and 117 to 140 dB when firing with one fitted. The De Lisle's quietness was found to be comparable to the British Welrod pistol<newline><newline>A number of De Lisles were shipped to the Far East and used during the Burma Campaign. The De Lisle would also be used during the Korean War and the Malayan Emergency. It has been claimed the weapon was also used by the Special Air Service during the Northern Irish Troubles.
<newline><newline><style MMOptionEntry>Made in England <image UI/Icons/Flags/f_england.dds 1600>}",1,,,,,,,,,,AK47,Sniper,,,,,,,,,,,,,,,,,,,,,,,,1,,,,Both,,,,,,,,,,,
Dragunov,762WP,TwoHanded,10,36,"{Compensator, Suppressor}","{DefaultComponent = StockNormal, SlotType = Stock}","{CanBeEmpty = true, SlotType = Bipod}","{DefaultComponent = MagNormal, SlotType = Magazine}","{DefaultComponent = LROptics_DragunovDefault, SlotType = Scope}","{DefaultComponent = Compensator, SlotType = Muzzle}",,,,,{},2050,3000,"{SingleShot, BurstFire, CancelShot}",8000,tier 2,,2,Weapon_Dragunov,360,14,36,,Firearm - Rifle,DragunovSVD,UI/Icons/Weapons/Dragunov,SniperRifle,50,Dragunovs,1,,,,Rifles,Marksmanship,,Shoulder,30,0,,,3,true,,,,2,"<bullet_point> Decreased bonus from Aiming
<bullet_point> Very noisy
<bullet_point> Rifle with Burst firing mode",Not what it seems at first glance. On the outside it looks like an AK but actually uses a short stroke gas piston system that reduces the recoil and allows for better follow up shots. It is more of a close support designated marksman's rifle than a sniper one. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,Both,,,,,,,,,,,
,762NATO,TwoHanded,10,31,"{G43_Mag_def_1, G43_Mag_ext_1}","{CanBeEmpty = true, SlotType = Scope}","{DefaultComponent = G43_Barrel_def_1, SlotType = Barrel}","{DefaultComponent = ToG_VFX_Muzzle, SlotType = Muzzle}","{DefaultComponent = G43_Mag_def_1, SlotType = Magazine}",,,,,,{},1449,4000,"{SingleShot, CancelShot}",8000,,,2,G43,600,8,29,,Firearm - Rifle,Gewehr43_1,Mod/KKh3Yhf/Images/G43_icon1.png,SniperRifle,55,,1,"{838153302098, Gewehr 43}",KKh3Yhf,,Rifles,,,,25,25,,"{876518496245, Gewehr 43s}",4,,"{126744328951, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Easy to Fire
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Average Range and Damage
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Wider Overwatch Cone}","{299393118303, <style PerkststsBold ><scale 850>The Gewehr 43 or Karabiner 43 is a semi-automatic rifle developed by Germany during World War II.<newline><newline>In 1941, Germany invaded the Soviet Union as part of Operation Barbarossa. Just prior to the opening of hostilities the Soviet Red Army had started re-arming its infantry, complementing its older bolt-action rifles with the new semi-automatic SVT-38s and SVT-40s. This was a shock to the Germans, who ramped up their own semi-automatic rifle development efforts significantly.<newline><newline>The Gewehr 43 was put into production in October 1943 and followed in 1944 by the Karabiner 43 (K43), which was identical to the G43 in every way except for the letter stamped on the side.<newline><newline>It was manufactured using innovative mass-production techniques, with production amounting to just over 400,000 between 1943 and 1945.<newline><newline><style MMOptionEntry>Made in Germany <image UI/Icons/Flags/f_germany.dds 1600>}",,,,,,,,,,,PSG1,Sniper,,,,,,,,,,,,,,,,,,,,,,,,1,,,,Both,,,,,,,,,,,
Gewehr 98,762NATO,TwoHanded,5,36,{ImprovisedSuppressor},"{DefaultComponent = GewehrDefaultSight, SlotType = Scope}","{CanBeEmpty = true, SlotType = Muzzle}",,,,,,,,{},1100,3000,"{SingleShot, CancelShot}",8000,tier 1,,2,Weapon_Gewehr98,360,8,32,,Firearm - Rifle,Gewehr98,UI/Icons/Weapons/Gewehr98,SniperRifle,25,Gewehr 98s,1,,,,Rifles,Marksmanship,,Shoulder,30,,,,5,true,,,,,"<bullet_point> Shorter range
<bullet_point> Very noisy",It is said that this Mauser design is the grandpa of all bolt action rifles. Even the modern hunting or military sniper rifles started here. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,,,,,,,true,,,,
,556,TwoHanded,10,29,"{Compensator, Suppressor}","{DefaultComponent = DefaultIronsight_AR15, SlotType = Scope}","{DefaultComponent = BarrelNormal, SlotType = Barrel}",{SlotType = Muzzle},,,,,,,{},1899,4000,"{SingleShot, CancelShot}",5000,,,2,Weapon_HKSL8,,15,29,50,Firearm - Rifle,HK_SL8_1,Mod/KKh3Yhf/Images/hk_sl8.png,SniperRifle,80,,1,"{700120249651, SL8-1}",KKh3Yhf,,Rifles,Marksmanship,,Shoulder,,,,"{257283013450, SL8-1s}",4,true,"{400264477002, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Enormous Overwatch Cone}","{432573985654, <style PerkststsBold ><scale 900>The SL8 is a semi-automatic rifle. It is the civilian version of the G36.

The rifle fires the .223 Remington or 5.56×45mm NATO cartridge and feeds from a 10-, 20- or 30-round detachable magazine (depending on the variant of the rifle).
<newline><newline>
To adapt the G36 for the civilian market, its pistol grip and folding stock have been replaced by a fixed stock with a thumbhole. The receiver has also been modified to prevent the attachment of a folding stock. In addition, to comply with the Gun Control Act of 1968, SL8 rifles exported to the United States have been modified so that they will not accept staggered 20- and 30-round G36 magazines, only accepting single stack, 10-round magazines.<newline><newline>Other modifications have been made to the SL8, including a lightened trigger pull, adjustable cheekpiece and buttplate to customize the fit to the user, and a heavier, more accurate barrel.
<newline><newline><style MMOptionEntry>Made in Germany <image UI/Icons/Flags/f_germany.dds 1600>}",2,2,,,,,,,,,G36,Sniper,***Ingame item HK SL8-1***,,,,,,,,,,,,,,,,,,,,,,,2,,,,Both,,,,,,,,,,,
,762NATO,TwoHanded,10,28,"{G11_Rail_6, G11_Rail_7, G11_Rail_8, G11_Rail_9, G11_Rail_10, G11_Rail_11, G11_Rail_12, G11_Rail_13, G11_Rail_14, G11_Rail_15}","{DefaultComponent = LeeEn_Irons_1, SlotType = Scope}","{DefaultComponent = LeeEn_Barrel_def_1, SlotType = Barrel}","{DefaultComponent = ToG_VFX_Muzzle, SlotType = Muzzle}","{Modifiable = false, SlotType = Magazine, DefaultComponent = LeeEn_Mag_def_1}","{DefaultComponent = LeeEn_Stock_def_1, SlotType = Stock}","{CanBeEmpty = true, SlotType = Rail_Mount}",,,,{},1729,3000,"{SingleShot, CancelShot}",7000,,,2,LeeEn,1500,9,27,60,Firearm - Rifle,Jungle_Carbine_1,Mod/KKh3Yhf/Images/LeeEn_icon.png,SniperRifle,85,,1,"{572664828689, Jungle Carbine}",KKh3Yhf,,Rifles,,,Shoulder,25,15,,"{787729628337, Jungle Carbines}",3,true,"{181943248196, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Large Overwatch Cone}","{300389012962, <style PerkststsBold ><scale 900>The Rifle No. 5 Mk I, nicknamed the ""Jungle Carbine"" for its use in jungle warfare, is a bolt action carbine derivative of the British Lee-Enfield No. 4 Mk I.<newline><newline>Produced between March 1944 and December 1947, the Jungle Carbine was intended for and used in jungle environments where it gained its nickname. It notably saw widespread usage in on various sides of various postwar colonial conflicts such as the Indonesian National Revolution, Malayan Emergency, and Vietnam War well into the 1960s<newline><newline>The first tests of the rifles took place in 1944 during which a flash hider was added. The rifle was officially introduced into service in September 1944 with 20,000 produced, and by end of 1944, 50,000 had been accepted for service.<newline><newline><style MMOptionEntry>Made in England <image UI/Icons/Flags/f_england.dds 1600>}",,,,,,,,,,,Gewehr98,Sniper,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,,,,,,,,,,,
,762NATO,TwoHanded,8,28,"{Compensator, Suppressor, ToG_VFX_Muzzle}","{DefaultComponent = BarrelNormal, SlotType = Barrel}","{DefaultComponent = ToG_VFX_Muzzle, SlotType = Muzzle}",,,,,,,,{},1449,3000,"{SingleShot, CancelShot}",7000,,,2,M1Garand_R3,1514,9,26,,Firearm - Rifle,M1Garand_1,Mod/KKh3Yhf/Images/M1Garand_icon_r.png,SniperRifle,80,,1,"{398156979692, M1 Garand}",KKh3Yhf,,Rifles,Marksmanship,,Shoulder,25,,,"{659820125458, M1 Garands}",3,true,"{117386386247, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Large Overwatch Cone}","{416035925323, <style PerkststsBold ><scale 900>The M1 Garand or M1 rifle is a semi-automatic rifle that was the service rifle of the U.S. Army during World War II and the Korean War.<newline><newline>The rifle is chambered for the .30-06 Springfield cartridge and is named after its Canadian-American designer, John Garand. It was the first standard-issue autoloading rifle for the United States. By most accounts, the M1 rifle performed well. General George S. Patton called it ""the greatest battle implement ever devised"".<newline><newline>The M1 replaced the bolt-action M1903 Springfield as the U.S. service rifle in 1936, and was itself replaced by the selective-fire M14 rifle on March 26, 1958.<newline><newline><style MMOptionEntry>Made in USA <image UI/Icons/Flags/f_usa.dds 1600>}",,,,,,,,,,,Gewehr98,Sniper,*** Ingame item M1 Garand ***,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,,,,,,,,,,,
,762NATO,TwoHanded,8,28,"{Compensator, Suppressor, ToG_VFX_Muzzle}","{DefaultComponent = BarrelNormal, SlotType = Barrel}","{DefaultComponent = ToG_VFX_Muzzle, SlotType = Muzzle}",,,,,,,,{},1499,3000,"{SingleShot, CancelShot}",7000,,,2,M1Garand_R3_camo,1514,9,26,25,Firearm - Rifle,M1Garand_2,Mod/KKh3Yhf/Images/M1Garand_icon_r.png,SniperRifle,80,,1,"{321905885930, M1 Garand}",KKh3Yhf,,Rifles,Marksmanship,,Shoulder,25,,,"{856069387591, M1 Garands}",3,true,"{411877301402, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Large Overwatch Cone
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Green Camo}","{365311417809, <style PerkststsBold ><scale 900>The M1 Garand or M1 rifle is a semi-automatic rifle that was the service rifle of the U.S. Army during World War II and the Korean War.<newline><newline>The rifle is chambered for the .30-06 Springfield cartridge and is named after its Canadian-American designer, John Garand. It was the first standard-issue autoloading rifle for the United States. By most accounts, the M1 rifle performed well. General George S. Patton called it ""the greatest battle implement ever devised"".<newline><newline>The M1 replaced the bolt-action M1903 Springfield as the U.S. service rifle in 1936, and was itself replaced by the selective-fire M14 rifle on March 26, 1958.<newline><newline><style MMOptionEntry>Made in USA <image UI/Icons/Flags/f_usa.dds 1600>}",1,2,,,,,,,,,Gewehr98,Sniper,*** Ingame item M1 Garand ***,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,,,,,,,,,,,
,762NATO,TwoHanded,8,28,"{Compensator, Suppressor, ToG_VFX_Muzzle}","{DefaultComponent = BarrelNormal, SlotType = Barrel}","{DefaultComponent = ToG_VFX_Muzzle, SlotType = Muzzle}",,,,,,,,{},1499,3000,"{SingleShot, CancelShot}",7000,,,2,M1Garand_R3_camo2,1514,9,26,25,Firearm - Rifle,M1Garand_3,Mod/KKh3Yhf/Images/M1Garand_icon_r.png,SniperRifle,80,,1,"{378059668084, M1 Garand}",KKh3Yhf,,Rifles,Marksmanship,,Shoulder,25,,,"{955643935776, M1 Garands}",3,true,"{244666664203, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Large Overwatch Cone
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Tan Camo}","{609424422116, <style PerkststsBold ><scale 900>The M1 Garand or M1 rifle is a semi-automatic rifle that was the service rifle of the U.S. Army during World War II and the Korean War.<newline><newline>The rifle is chambered for the .30-06 Springfield cartridge and is named after its Canadian-American designer, John Garand. It was the first standard-issue autoloading rifle for the United States. By most accounts, the M1 rifle performed well. General George S. Patton called it ""the greatest battle implement ever devised"".<newline><newline>The M1 replaced the bolt-action M1903 Springfield as the U.S. service rifle in 1936, and was itself replaced by the selective-fire M14 rifle on March 26, 1958.<newline><newline><style MMOptionEntry>Made in USA <image UI/Icons/Flags/f_usa.dds 1600>}",1,2,,,,,,,,,Gewehr98,Sniper,*** Ingame item M1 Garand ***,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,,,,,,,,,,,
,762NATO,TwoHanded,8,28,"{Compensator, Suppressor, ToG_VFX_Muzzle}","{DefaultComponent = BarrelNormal, SlotType = Barrel}","{DefaultComponent = ToG_VFX_Muzzle, SlotType = Muzzle}",,,,,,,,{},1499,3000,"{SingleShot, CancelShot}",7000,,,2,M1Garand_R3_camo3,1514,9,26,25,Firearm - Rifle,M1Garand_4,Mod/KKh3Yhf/Images/M1Garand_icon_r.png,SniperRifle,80,,1,"{748844958239, M1 Garand}",KKh3Yhf,,Rifles,Marksmanship,,Shoulder,25,,,"{812750830058, M1 Garands}",3,true,"{264316922704, <image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Large Overwatch Cone
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Tan Camo}","{867626042874, <style PerkststsBold ><scale 900>The M1 Garand or M1 rifle is a semi-automatic rifle that was the service rifle of the U.S. Army during World War II and the Korean War.<newline><newline>The rifle is chambered for the .30-06 Springfield cartridge and is named after its Canadian-American designer, John Garand. It was the first standard-issue autoloading rifle for the United States. By most accounts, the M1 rifle performed well. General George S. Patton called it ""the greatest battle implement ever devised"".<newline><newline>The M1 replaced the bolt-action M1903 Springfield as the U.S. service rifle in 1936, and was itself replaced by the selective-fire M14 rifle on March 26, 1958.<newline><newline><style MMOptionEntry>Made in USA <image UI/Icons/Flags/f_usa.dds 1600>}",1,2,,,,,,,,,Gewehr98,Sniper,*** Ingame item M1 Garand ***,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,,,,,,,,,,,
